Time	 FairTen4	 FairTen5	 FairTen6	 
109.016	 275405	 275443	 275443	 
109.018	 275407	 275445	 275445	 
109.02	 275408	 275446	 275446	 
109.022	 275410	 275448	 275448	 
109.024	 275411	 275449	 275449	 
109.026	 275413	 275451	 275451	 
109.028	 275414	 275452	 275452	 
109.03	 275416	 275454	 275454	 
109.032	 275417	 275455	 275455	 
109.034	 275419	 275457	 275457	 
109.036	 275420	 275458	 275458	 
109.038	 275422	 275460	 275460	 
109.04	 275423	 275461	 275461	 
109.042	 275424	 275463	 275463	 
109.044	 275426	 275464	 275464	 
109.046	 275427	 275466	 275466	 
109.048	 275429	 275467	 275467	 
109.05	 275430	 275469	 275469	 
109.052	 275432	 275470	 275470	 
109.054	 275433	 275471	 275471	 
109.056	 275435	 275473	 275473	 
109.058	 275436	 275474	 275474	 
109.06	 275438	 275476	 275476	 
109.062	 275439	 275477	 275477	 
109.064	 275441	 275479	 275479	 
109.066	 275442	 275480	 275480	 
109.068	 275443	 275482	 275482	 
109.07	 275445	 275483	 275483	 
109.072	 275446	 275485	 275485	 
109.074	 275448	 275486	 275486	 
109.076	 275449	 275487	 275487	 
109.078	 275451	 275489	 275489	 
109.08	 275452	 275490	 275490	 
109.082	 275453	 275492	 275492	 
109.084	 275455	 275493	 275493	 
109.086	 275456	 275494	 275494	 
109.088	 275458	 275496	 275496	 
109.09	 275459	 275497	 275497	 
109.092	 275460	 275499	 275499	 
109.094	 275462	 275500	 275500	 
109.096	 275463	 275502	 275502	 
109.098	 275465	 275503	 275503	 
109.1	 275466	 275504	 275504	 
109.102	 275467	 275506	 275506	 
109.104	 275469	 275507	 275507	 
109.106	 275470	 275509	 275509	 
109.108	 275472	 275510	 275510	 
109.11	 275473	 275511	 275511	 
109.112	 275474	 275513	 275513	 
109.114	 275476	 275514	 275514	 
109.116	 275477	 275515	 275515	 
109.118	 275478	 275517	 275517	 
109.12	 275480	 275518	 275518	 
109.122	 275481	 275520	 275520	 
109.124	 275483	 275521	 275521	 
109.126	 275484	 275522	 275522	 
109.128	 275485	 275524	 275524	 
109.13	 275487	 275525	 275525	 
109.132	 275488	 275526	 275526	 
109.134	 275489	 275528	 275528	 
109.136	 275491	 275529	 275529	 
109.138	 275492	 275530	 275530	 
109.14	 275493	 275532	 275532	 
109.142	 275495	 275533	 275533	 
109.144	 275496	 275534	 275534	 
109.146	 275497	 275536	 275536	 
109.148	 275499	 275537	 275537	 
109.15	 275500	 275538	 275538	 
109.152	 275501	 275540	 275540	 
109.154	 275503	 275541	 275541	 
109.156	 275504	 275542	 275542	 
109.158	 275505	 275544	 275544	 
109.16	 275507	 275545	 275545	 
109.162	 275508	 275546	 275546	 
109.164	 275509	 275548	 275548	 
109.166	 275511	 275549	 275549	 
109.168	 275512	 275550	 275550	 
109.17	 275513	 275552	 275552	 
109.172	 275514	 275553	 275553	 
109.174	 275516	 275554	 275554	 
109.176	 275517	 275555	 275555	 
109.178	 275518	 275557	 275557	 
109.18	 275520	 275558	 275558	 
109.182	 275521	 275559	 275559	 
109.184	 275522	 275561	 275561	 
109.186	 275523	 275562	 275562	 
109.188	 275525	 275563	 275563	 
109.19	 275526	 275564	 275564	 
109.192	 275527	 275566	 275566	 
109.194	 275528	 275567	 275567	 
109.196	 275530	 275568	 275568	 
109.198	 275531	 275569	 275569	 
109.2	 275532	 275571	 275571	 
109.202	 275533	 275572	 275572	 
109.204	 275535	 275573	 275573	 
109.206	 275536	 275574	 275574	 
109.208	 275537	 275576	 275576	 
109.21	 275538	 275577	 275577	 
109.212	 275540	 275578	 275578	 
109.214	 275541	 275579	 275579	 
109.216	 275542	 275580	 275580	 
109.218	 275543	 275582	 275582	 
109.22	 275544	 275583	 275583	 
109.222	 275546	 275584	 275584	 
109.224	 275547	 275585	 275585	 
109.226	 275548	 275586	 275586	 
109.228	 275549	 275588	 275588	 
109.23	 275550	 275589	 275589	 
109.232	 275551	 275590	 275590	 
109.234	 275553	 275591	 275591	 
109.236	 275554	 275592	 275592	 
109.238	 275555	 275593	 275593	 
109.24	 275556	 275594	 275594	 
109.242	 275557	 275596	 275596	 
109.244	 275558	 275597	 275597	 
109.246	 275559	 275598	 275598	 
109.248	 275560	 275599	 275599	 
109.25	 275562	 275600	 275600	 
109.252	 275563	 275601	 275601	 
109.254	 275564	 275602	 275602	 
109.256	 275565	 275603	 275603	 
109.258	 275566	 275604	 275604	 
109.26	 275567	 275606	 275606	 
109.262	 275568	 275607	 275607	 
109.264	 275569	 275608	 275608	 
109.266	 275570	 275609	 275609	 
109.268	 275571	 275610	 275610	 
109.27	 275572	 275611	 275611	 
109.272	 275573	 275612	 275612	 
109.274	 275574	 275613	 275613	 
109.276	 275575	 275614	 275614	 
109.278	 275576	 275615	 275615	 
109.28	 275577	 275616	 275616	 
109.282	 275578	 275617	 275617	 
109.284	 275579	 275618	 275618	 
109.286	 275580	 275619	 275619	 
109.288	 275581	 275620	 275620	 
109.29	 275582	 275621	 275621	 
109.292	 275583	 275622	 275622	 
109.294	 275584	 275623	 275623	 
109.296	 275585	 275624	 275624	 
109.298	 275586	 275625	 275625	 
109.3	 275587	 275626	 275626	 
109.302	 275588	 275626	 275626	 
109.304	 275589	 275627	 275627	 
109.306	 275590	 275628	 275628	 
109.308	 275591	 275629	 275629	 
109.31	 275591	 275630	 275630	 
109.312	 275592	 275631	 275631	 
109.314	 275593	 275632	 275632	 
109.316	 275594	 275633	 275633	 
109.318	 275595	 275634	 275634	 
109.32	 275596	 275634	 275634	 
109.322	 275597	 275635	 275635	 
109.324	 275597	 275636	 275636	 
109.326	 275598	 275637	 275637	 
109.328	 275599	 275638	 275638	 
109.33	 275600	 275638	 275638	 
109.332	 275601	 275639	 275639	 
109.334	 275601	 275640	 275640	 
109.336	 275602	 275641	 275641	 
109.338	 275603	 275642	 275642	 
109.34	 275604	 275642	 275642	 
109.342	 275604	 275643	 275643	 
109.344	 275605	 275644	 275644	 
109.346	 275606	 275645	 275645	 
109.348	 275607	 275645	 275645	 
109.35	 275607	 275646	 275646	 
109.352	 275608	 275647	 275647	 
109.354	 275609	 275647	 275647	 
109.356	 275609	 275648	 275648	 
109.358	 275610	 275649	 275649	 
109.36	 275611	 275649	 275649	 
109.362	 275611	 275650	 275650	 
109.364	 275612	 275651	 275651	 
109.366	 275613	 275651	 275651	 
109.368	 275613	 275652	 275652	 
109.37	 275614	 275653	 275653	 
109.372	 275614	 275653	 275653	 
109.374	 275615	 275654	 275654	 
109.376	 275616	 275654	 275654	 
109.378	 275616	 275655	 275655	 
