Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
0.214	 -2.61921	 -4.76788	 -18.3263	 -3.13139	 -6.64999	 -26.2304	 -3.64892	 -8.55596	 -34.3049	 -4.21945	 -10.6158	 -42.338	 -5.09398	 -13.5539	 -50.0646	 0	 70.0474	 116.523	 162.821	 
0.216	 -2.61925	 -4.76802	 -18.3262	 -3.13141	 -6.6501	 -26.2303	 -3.64892	 -8.55599	 -34.3048	 -4.21965	 -10.6164	 -42.3377	 -5.09398	 -13.5539	 -50.0646	 0	 70.0793	 116.575	 162.885	 
0.218	 -2.61928	 -4.76816	 -18.326	 -3.13144	 -6.65021	 -26.2302	 -3.64892	 -8.55603	 -34.3048	 -4.21984	 -10.617	 -42.3375	 -5.09398	 -13.5539	 -50.0646	 0	 70.1112	 116.628	 162.949	 
0.22	 -2.61932	 -4.76831	 -18.3259	 -3.13147	 -6.65032	 -26.2301	 -3.64892	 -8.55606	 -34.3047	 -4.22004	 -10.6176	 -42.3372	 -5.09398	 -13.5539	 -50.0646	 0	 70.1432	 116.681	 163.013	 
0.222	 -2.61936	 -4.76845	 -18.3258	 -3.13149	 -6.65043	 -26.23	 -3.64893	 -8.55609	 -34.3046	 -4.22024	 -10.6182	 -42.337	 -5.09398	 -13.5539	 -50.0646	 0	 70.1752	 116.733	 163.077	 
0.224	 -2.6194	 -4.76859	 -18.3257	 -3.13152	 -6.65054	 -26.2299	 -3.64893	 -8.55613	 -34.3045	 -4.22044	 -10.6188	 -42.3367	 -5.09398	 -13.5539	 -50.0646	 0	 70.2071	 116.786	 163.141	 
0.226	 -2.61944	 -4.76874	 -18.3255	 -3.13155	 -6.65065	 -26.2298	 -3.64893	 -8.55616	 -34.3044	 -4.22064	 -10.6194	 -42.3365	 -5.09398	 -13.5539	 -50.0646	 0	 70.2388	 116.838	 163.204	 
0.228	 -2.61948	 -4.76889	 -18.3254	 -3.13158	 -6.65076	 -26.2297	 -3.64893	 -8.5562	 -34.3043	 -4.22084	 -10.62	 -42.3362	 -5.09398	 -13.5539	 -50.0646	 0	 70.2702	 116.889	 163.267	 
0.23	 -2.61952	 -4.76904	 -18.3253	 -3.13161	 -6.65088	 -26.2296	 -3.64893	 -8.55623	 -34.3042	 -4.22104	 -10.6206	 -42.336	 -5.09398	 -13.5539	 -50.0646	 0	 70.301	 116.94	 163.329	 
0.232	 -2.61957	 -4.76919	 -18.3251	 -3.13164	 -6.65099	 -26.2295	 -3.64893	 -8.55627	 -34.3041	 -4.22124	 -10.6212	 -42.3357	 -5.09398	 -13.5539	 -50.0646	 0	 70.3315	 116.99	 163.39	 
0.234	 -2.61961	 -4.76934	 -18.325	 -3.13166	 -6.65111	 -26.2294	 -3.64893	 -8.55631	 -34.3041	 -4.22144	 -10.6218	 -42.3355	 -5.09398	 -13.5539	 -50.0646	 0	 70.3615	 117.039	 163.45	 
0.236	 -2.61965	 -4.76949	 -18.3249	 -3.13169	 -6.65122	 -26.2293	 -3.64893	 -8.55634	 -34.304	 -4.22165	 -10.6224	 -42.3352	 -5.09398	 -13.5539	 -50.0646	 0	 70.3912	 117.088	 163.51	 
0.238	 -2.61969	 -4.76964	 -18.3247	 -3.13172	 -6.65134	 -26.2291	 -3.64893	 -8.55638	 -34.3039	 -4.22185	 -10.623	 -42.335	 -5.09398	 -13.5539	 -50.0646	 0	 70.4207	 117.137	 163.57	 
0.24	 -2.61973	 -4.7698	 -18.3246	 -3.13175	 -6.65146	 -26.229	 -3.64894	 -8.55642	 -34.3038	 -4.22205	 -10.6237	 -42.3347	 -5.09398	 -13.5539	 -50.0646	 0	 70.4501	 117.185	 163.629	 
0.242	 -2.61978	 -4.76995	 -18.3245	 -3.13178	 -6.65158	 -26.2289	 -3.64894	 -8.55646	 -34.3037	 -4.22226	 -10.6243	 -42.3345	 -5.09398	 -13.5539	 -50.0646	 0	 70.4792	 117.233	 163.688	 
0.244	 -2.61982	 -4.77011	 -18.3244	 -3.13181	 -6.6517	 -26.2288	 -3.64894	 -8.5565	 -34.3036	 -4.22247	 -10.6249	 -42.3342	 -5.09398	 -13.5539	 -50.0646	 0	 70.5082	 117.28	 163.746	 
0.246	 -2.61986	 -4.77027	 -18.3242	 -3.13184	 -6.65182	 -26.2287	 -3.64894	 -8.55654	 -34.3035	 -4.22267	 -10.6255	 -42.334	 -5.09398	 -13.5539	 -50.0646	 0	 70.537	 117.328	 163.804	 
0.248	 -2.61991	 -4.77043	 -18.3241	 -3.13187	 -6.65194	 -26.2286	 -3.64895	 -8.55659	 -34.3034	 -4.22288	 -10.6261	 -42.3337	 -5.09398	 -13.5539	 -50.0646	 0	 70.5654	 117.374	 163.862	 
0.25	 -2.61995	 -4.77059	 -18.324	 -3.1319	 -6.65206	 -26.2285	 -3.64895	 -8.55663	 -34.3033	 -4.22309	 -10.6268	 -42.3334	 -5.09398	 -13.5539	 -50.0646	 0	 70.5935	 117.42	 163.919	 
0.252	 -2.62	 -4.77075	 -18.3238	 -3.13193	 -6.65219	 -26.2284	 -3.64895	 -8.55667	 -34.3032	 -4.2233	 -10.6274	 -42.3332	 -5.09398	 -13.5539	 -50.0646	 0	 70.6212	 117.466	 163.975	 
0.254	 -2.62004	 -4.77091	 -18.3237	 -3.13196	 -6.65231	 -26.2282	 -3.64895	 -8.55672	 -34.3031	 -4.22351	 -10.628	 -42.3329	 -5.09398	 -13.5539	 -50.0646	 0	 70.6486	 117.511	 164.03	 
0.256	 -2.62009	 -4.77107	 -18.3235	 -3.13199	 -6.65243	 -26.2281	 -3.64896	 -8.55676	 -34.303	 -4.22372	 -10.6287	 -42.3327	 -5.09398	 -13.5539	 -50.0647	 0	 70.6756	 117.555	 164.085	 
0.258	 -2.62013	 -4.77124	 -18.3234	 -3.13203	 -6.65256	 -26.228	 -3.64896	 -8.55681	 -34.3029	 -4.22393	 -10.6293	 -42.3324	 -5.09398	 -13.5539	 -50.0647	 0	 70.7022	 117.599	 164.139	 
0.26	 -2.62018	 -4.77141	 -18.3233	 -3.13206	 -6.65269	 -26.2279	 -3.64896	 -8.55686	 -34.3028	 -4.22414	 -10.6299	 -42.3321	 -5.09398	 -13.5539	 -50.0647	 0	 70.7286	 117.642	 164.193	 
0.262	 -2.62022	 -4.77157	 -18.3231	 -3.13209	 -6.65281	 -26.2278	 -3.64897	 -8.5569	 -34.3027	 -4.22435	 -10.6306	 -42.3319	 -5.09398	 -13.5539	 -50.0647	 0	 70.7546	 117.685	 164.246	 
0.264	 -2.62027	 -4.77174	 -18.323	 -3.13212	 -6.65294	 -26.2277	 -3.64897	 -8.55695	 -34.3027	 -4.22456	 -10.6312	 -42.3316	 -5.09398	 -13.5539	 -50.0647	 0	 70.7804	 117.727	 164.298	 
0.266	 -2.62032	 -4.77191	 -18.3229	 -3.13215	 -6.65307	 -26.2275	 -3.64897	 -8.557	 -34.3026	 -4.22477	 -10.6319	 -42.3313	 -5.09398	 -13.5539	 -50.0647	 0	 70.8058	 117.769	 164.35	 
0.268	 -2.62036	 -4.77208	 -18.3227	 -3.13219	 -6.6532	 -26.2274	 -3.64898	 -8.55705	 -34.3025	 -4.22499	 -10.6325	 -42.3311	 -5.09398	 -13.5539	 -50.0647	 0	 70.831	 117.81	 164.401	 
0.27	 -2.62041	 -4.77225	 -18.3226	 -3.13222	 -6.65333	 -26.2273	 -3.64898	 -8.5571	 -34.3024	 -4.2252	 -10.6331	 -42.3308	 -5.09398	 -13.5539	 -50.0647	 0	 70.8558	 117.851	 164.452	 
0.272	 -2.62046	 -4.77242	 -18.3224	 -3.13225	 -6.65346	 -26.2272	 -3.64899	 -8.55715	 -34.3023	 -4.22542	 -10.6338	 -42.3305	 -5.09398	 -13.5539	 -50.0647	 0	 70.8802	 117.891	 164.502	 
0.274	 -2.6205	 -4.7726	 -18.3223	 -3.13228	 -6.6536	 -26.2271	 -3.64899	 -8.55721	 -34.3022	 -4.22563	 -10.6344	 -42.3303	 -5.09398	 -13.5539	 -50.0647	 0	 70.9043	 117.93	 164.551	 
0.276	 -2.62055	 -4.77277	 -18.3222	 -3.13232	 -6.65373	 -26.227	 -3.649	 -8.55726	 -34.3021	 -4.22585	 -10.6351	 -42.33	 -5.09398	 -13.5539	 -50.0647	 0	 70.928	 117.969	 164.599	 
0.278	 -2.6206	 -4.77295	 -18.322	 -3.13235	 -6.65386	 -26.2268	 -3.649	 -8.55731	 -34.302	 -4.22606	 -10.6357	 -42.3297	 -5.09398	 -13.5539	 -50.0647	 0	 70.9513	 118.007	 164.647	 
0.28	 -2.62065	 -4.77313	 -18.3219	 -3.13238	 -6.654	 -26.2267	 -3.64901	 -8.55737	 -34.3019	 -4.22628	 -10.6364	 -42.3295	 -5.09398	 -13.5539	 -50.0647	 0	 70.9742	 118.045	 164.694	 
0.282	 -2.6207	 -4.7733	 -18.3217	 -3.13242	 -6.65413	 -26.2266	 -3.64901	 -8.55742	 -34.3018	 -4.22649	 -10.637	 -42.3292	 -5.09398	 -13.5539	 -50.0647	 0	 70.9968	 118.082	 164.74	 
0.284	 -2.62075	 -4.77348	 -18.3216	 -3.13245	 -6.65427	 -26.2265	 -3.64902	 -8.55748	 -34.3017	 -4.22671	 -10.6377	 -42.3289	 -5.09398	 -13.5539	 -50.0647	 0	 71.0191	 118.118	 164.786	 
0.286	 -2.6208	 -4.77366	 -18.3215	 -3.13249	 -6.65441	 -26.2264	 -3.64902	 -8.55754	 -34.3016	 -4.22693	 -10.6384	 -42.3287	 -5.09398	 -13.5539	 -50.0647	 0	 71.041	 118.154	 164.831	 
0.288	 -2.62085	 -4.77385	 -18.3213	 -3.13252	 -6.65454	 -26.2262	 -3.64903	 -8.5576	 -34.3015	 -4.22715	 -10.639	 -42.3284	 -5.09398	 -13.5539	 -50.0647	 0	 71.0626	 118.19	 164.875	 
0.29	 -2.6209	 -4.77403	 -18.3212	 -3.13255	 -6.65468	 -26.2261	 -3.64903	 -8.55765	 -34.3014	 -4.22736	 -10.6397	 -42.3281	 -5.09398	 -13.5539	 -50.0647	 0	 71.0839	 118.224	 164.918	 
0.292	 -2.62095	 -4.77421	 -18.321	 -3.13259	 -6.65482	 -26.226	 -3.64904	 -8.55771	 -34.3013	 -4.22758	 -10.6403	 -42.3278	 -5.09398	 -13.5539	 -50.0647	 0	 71.1048	 118.259	 164.961	 
0.294	 -2.621	 -4.7744	 -18.3209	 -3.13262	 -6.65496	 -26.2259	 -3.64905	 -8.55778	 -34.3012	 -4.2278	 -10.641	 -42.3276	 -5.09398	 -13.5539	 -50.0647	 0	 71.1253	 118.292	 165.003	 
0.296	 -2.62105	 -4.77458	 -18.3207	 -3.13266	 -6.6551	 -26.2257	 -3.64905	 -8.55784	 -34.3011	 -4.22802	 -10.6417	 -42.3273	 -5.09398	 -13.5539	 -50.0647	 0	 71.1455	 118.325	 165.045	 
0.298	 -2.6211	 -4.77477	 -18.3206	 -3.13269	 -6.65525	 -26.2256	 -3.64906	 -8.5579	 -34.301	 -4.22824	 -10.6423	 -42.327	 -5.09398	 -13.5539	 -50.0647	 0	 71.1654	 118.358	 165.086	 
0.3	 -2.62115	 -4.77496	 -18.3205	 -3.13273	 -6.65539	 -26.2255	 -3.64907	 -8.55796	 -34.3009	 -4.22846	 -10.643	 -42.3268	 -5.09398	 -13.5539	 -50.0647	 0	 71.1849	 118.39	 165.126	 
0.302	 -2.62121	 -4.77515	 -18.3203	 -3.13277	 -6.65553	 -26.2254	 -3.64907	 -8.55803	 -34.3008	 -4.22868	 -10.6437	 -42.3265	 -5.09398	 -13.5539	 -50.0647	 0	 71.2041	 118.421	 165.165	 
0.304	 -2.62126	 -4.77534	 -18.3202	 -3.1328	 -6.65568	 -26.2253	 -3.64908	 -8.55809	 -34.3007	 -4.2289	 -10.6443	 -42.3262	 -5.09398	 -13.5539	 -50.0647	 0	 71.2229	 118.452	 165.204	 
0.306	 -2.62131	 -4.77553	 -18.32	 -3.13284	 -6.65582	 -26.2251	 -3.64909	 -8.55816	 -34.3006	 -4.22913	 -10.645	 -42.3259	 -5.09398	 -13.5539	 -50.0647	 0	 71.2415	 118.482	 165.242	 
0.308	 -2.62136	 -4.77572	 -18.3199	 -3.13287	 -6.65597	 -26.225	 -3.6491	 -8.55823	 -34.3004	 -4.22935	 -10.6457	 -42.3257	 -5.09398	 -13.5539	 -50.0647	 0	 71.2597	 118.512	 165.28	 
0.31	 -2.62142	 -4.77591	 -18.3197	 -3.13291	 -6.65611	 -26.2249	 -3.64911	 -8.55829	 -34.3003	 -4.22957	 -10.6463	 -42.3254	 -5.09398	 -13.5539	 -50.0647	 0	 71.2777	 118.541	 165.317	 
0.312	 -2.62147	 -4.77611	 -18.3196	 -3.13295	 -6.65626	 -26.2248	 -3.64911	 -8.55836	 -34.3002	 -4.22979	 -10.647	 -42.3251	 -5.09398	 -13.5539	 -50.0647	 0	 71.2953	 118.57	 165.353	 
0.314	 -2.62152	 -4.7763	 -18.3194	 -3.13298	 -6.65641	 -26.2246	 -3.64912	 -8.55843	 -34.3001	 -4.23001	 -10.6477	 -42.3248	 -5.09398	 -13.5539	 -50.0647	 0	 71.3127	 118.598	 165.389	 
0.316	 -2.62158	 -4.7765	 -18.3193	 -3.13302	 -6.65656	 -26.2245	 -3.64913	 -8.5585	 -34.3	 -4.23024	 -10.6483	 -42.3245	 -5.09398	 -13.5539	 -50.0647	 0	 71.3298	 118.626	 165.425	 
0.318	 -2.62163	 -4.77669	 -18.3191	 -3.13306	 -6.65671	 -26.2244	 -3.64914	 -8.55857	 -34.2999	 -4.23046	 -10.649	 -42.3243	 -5.09398	 -13.5539	 -50.0647	 0	 71.3466	 118.654	 165.459	 
0.32	 -2.62169	 -4.77689	 -18.319	 -3.13309	 -6.65686	 -26.2243	 -3.64915	 -8.55865	 -34.2998	 -4.23068	 -10.6497	 -42.324	 -5.09398	 -13.5539	 -50.0647	 0	 71.3631	 118.681	 165.493	 
0.322	 -2.62174	 -4.77709	 -18.3188	 -3.13313	 -6.65701	 -26.2241	 -3.64916	 -8.55872	 -34.2997	 -4.23091	 -10.6504	 -42.3237	 -5.09398	 -13.5539	 -50.0647	 0	 71.3793	 118.707	 165.527	 
0.324	 -2.6218	 -4.77729	 -18.3187	 -3.13317	 -6.65716	 -26.224	 -3.64917	 -8.5588	 -34.2996	 -4.23113	 -10.651	 -42.3234	 -5.09398	 -13.5539	 -50.0647	 0	 71.3953	 118.733	 165.56	 
0.326	 -2.62185	 -4.77749	 -18.3185	 -3.13321	 -6.65731	 -26.2239	 -3.64918	 -8.55887	 -34.2995	 -4.23136	 -10.6517	 -42.3232	 -5.09398	 -13.5539	 -50.0647	 0	 71.411	 118.759	 165.593	 
0.328	 -2.62191	 -4.77769	 -18.3184	 -3.13324	 -6.65746	 -26.2238	 -3.64919	 -8.55895	 -34.2994	 -4.23158	 -10.6524	 -42.3229	 -5.09398	 -13.5539	 -50.0647	 0	 71.4265	 118.784	 165.625	 
0.33	 -2.62196	 -4.7779	 -18.3182	 -3.13328	 -6.65762	 -26.2236	 -3.6492	 -8.55902	 -34.2993	 -4.23181	 -10.6531	 -42.3226	 -5.09398	 -13.5539	 -50.0647	 0	 71.4417	 118.809	 165.657	 
0.332	 -2.62202	 -4.7781	 -18.3181	 -3.13332	 -6.65777	 -26.2235	 -3.64921	 -8.5591	 -34.2992	 -4.23203	 -10.6538	 -42.3223	 -5.09398	 -13.5539	 -50.0647	 0	 71.4567	 118.833	 165.688	 
0.334	 -2.62208	 -4.77831	 -18.3179	 -3.13336	 -6.65793	 -26.2234	 -3.64922	 -8.55918	 -34.2991	 -4.23226	 -10.6544	 -42.322	 -5.09398	 -13.5539	 -50.0647	 0	 71.4714	 118.858	 165.719	 
0.336	 -2.62213	 -4.77851	 -18.3178	 -3.1334	 -6.65808	 -26.2232	 -3.64923	 -8.55926	 -34.299	 -4.23248	 -10.6551	 -42.3218	 -5.09398	 -13.5539	 -50.0647	 0	 71.4859	 118.881	 165.749	 
0.338	 -2.62219	 -4.77872	 -18.3176	 -3.13344	 -6.65824	 -26.2231	 -3.64925	 -8.55934	 -34.2989	 -4.23271	 -10.6558	 -42.3215	 -5.09398	 -13.5539	 -50.0647	 0	 71.5002	 118.904	 165.779	 
0.34	 -2.62225	 -4.77893	 -18.3175	 -3.13347	 -6.6584	 -26.223	 -3.64926	 -8.55943	 -34.2988	 -4.23293	 -10.6565	 -42.3212	 -5.09398	 -13.5539	 -50.0647	 0	 71.5143	 118.927	 165.808	 
0.342	 -2.6223	 -4.77914	 -18.3173	 -3.13351	 -6.65855	 -26.2229	 -3.64927	 -8.55951	 -34.2986	 -4.23316	 -10.6572	 -42.3209	 -5.09398	 -13.5539	 -50.0647	 0	 71.5281	 118.95	 165.837	 
0.344	 -2.62236	 -4.77935	 -18.3172	 -3.13355	 -6.65871	 -26.2227	 -3.64928	 -8.55959	 -34.2985	 -4.23339	 -10.6578	 -42.3206	 -5.09398	 -13.5539	 -50.0647	 0	 71.5418	 118.972	 165.866	 
0.346	 -2.62242	 -4.77956	 -18.317	 -3.13359	 -6.65887	 -26.2226	 -3.64929	 -8.55968	 -34.2984	 -4.23361	 -10.6585	 -42.3204	 -5.09398	 -13.5539	 -50.0647	 0	 71.5552	 118.994	 165.894	 
0.348	 -2.62248	 -4.77977	 -18.3169	 -3.13363	 -6.65903	 -26.2225	 -3.64931	 -8.55977	 -34.2983	 -4.23384	 -10.6592	 -42.3201	 -5.09398	 -13.5539	 -50.0647	 0	 71.5684	 119.015	 165.921	 
0.35	 -2.62254	 -4.77998	 -18.3167	 -3.13367	 -6.65919	 -26.2224	 -3.64932	 -8.55985	 -34.2982	 -4.23407	 -10.6599	 -42.3198	 -5.09398	 -13.5539	 -50.0647	 0	 71.5813	 119.037	 165.949	 
0.352	 -2.62259	 -4.78019	 -18.3166	 -3.13371	 -6.65935	 -26.2222	 -3.64933	 -8.55994	 -34.2981	 -4.23429	 -10.6606	 -42.3195	 -5.09398	 -13.5539	 -50.0647	 0	 71.5941	 119.057	 165.975	 
0.354	 -2.62265	 -4.78041	 -18.3164	 -3.13375	 -6.65952	 -26.2221	 -3.64935	 -8.56003	 -34.298	 -4.23452	 -10.6613	 -42.3192	 -5.09398	 -13.5539	 -50.0647	 0	 71.6067	 119.078	 166.002	 
0.356	 -2.62271	 -4.78062	 -18.3163	 -3.13379	 -6.65968	 -26.222	 -3.64936	 -8.56012	 -34.2979	 -4.23475	 -10.662	 -42.3189	 -5.09398	 -13.5539	 -50.0647	 0	 71.619	 119.098	 166.028	 
0.358	 -2.62277	 -4.78084	 -18.3161	 -3.13383	 -6.65984	 -26.2218	 -3.64937	 -8.56021	 -34.2978	 -4.23497	 -10.6626	 -42.3187	 -5.09398	 -13.5539	 -50.0647	 0	 71.6311	 119.118	 166.054	 
0.36	 -2.62283	 -4.78106	 -18.316	 -3.13387	 -6.66001	 -26.2217	 -3.64939	 -8.56031	 -34.2977	 -4.2352	 -10.6633	 -42.3184	 -5.09398	 -13.5539	 -50.0647	 0	 71.6431	 119.137	 166.079	 
0.362	 -2.62289	 -4.78128	 -18.3158	 -3.13391	 -6.66017	 -26.2216	 -3.6494	 -8.5604	 -34.2975	 -4.23543	 -10.664	 -42.3181	 -5.09398	 -13.5539	 -50.0647	 0	 71.6548	 119.156	 166.103	 
0.364	 -2.62295	 -4.7815	 -18.3157	 -3.13395	 -6.66034	 -26.2214	 -3.64942	 -8.56049	 -34.2974	 -4.23566	 -10.6647	 -42.3178	 -5.09398	 -13.5539	 -50.0647	 0	 71.6663	 119.175	 166.128	 
0.366	 -2.62301	 -4.78172	 -18.3155	 -3.13399	 -6.6605	 -26.2213	 -3.64943	 -8.56059	 -34.2973	 -4.23589	 -10.6654	 -42.3175	 -5.09398	 -13.5539	 -50.0647	 0	 71.6776	 119.193	 166.152	 
0.368	 -2.62307	 -4.78194	 -18.3154	 -3.13404	 -6.66067	 -26.2212	 -3.64945	 -8.56069	 -34.2972	 -4.23611	 -10.6661	 -42.3173	 -5.09398	 -13.5539	 -50.0647	 0	 71.6886	 119.211	 166.175	 
0.37	 -2.62314	 -4.78216	 -18.3152	 -3.13408	 -6.66084	 -26.2211	 -3.64947	 -8.56079	 -34.2971	 -4.23634	 -10.6668	 -42.317	 -5.09398	 -13.5539	 -50.0647	 0	 71.6995	 119.229	 166.198	 
0.372	 -2.6232	 -4.78238	 -18.315	 -3.13412	 -6.661	 -26.2209	 -3.64948	 -8.56088	 -34.297	 -4.23657	 -10.6675	 -42.3167	 -5.09398	 -13.5539	 -50.0647	 0	 71.7101	 119.246	 166.221	 
0.374	 -2.62326	 -4.7826	 -18.3149	 -3.13416	 -6.66117	 -26.2208	 -3.6495	 -8.56098	 -34.2969	 -4.2368	 -10.6682	 -42.3164	 -5.09398	 -13.5539	 -50.0647	 0	 71.7205	 119.263	 166.243	 
0.376	 -2.62332	 -4.78283	 -18.3147	 -3.1342	 -6.66134	 -26.2207	 -3.64951	 -8.56109	 -34.2968	 -4.23703	 -10.6689	 -42.3161	 -5.09398	 -13.5539	 -50.0647	 0	 71.7307	 119.279	 166.265	 
0.378	 -2.62338	 -4.78305	 -18.3146	 -3.13424	 -6.66151	 -26.2205	 -3.64953	 -8.56119	 -34.2966	 -4.23726	 -10.6695	 -42.3158	 -5.09398	 -13.5539	 -50.0647	 0	 71.7407	 119.295	 166.286	 
0.38	 -2.62344	 -4.78328	 -18.3144	 -3.13428	 -6.66168	 -26.2204	 -3.64955	 -8.56129	 -34.2965	 -4.23749	 -10.6702	 -42.3156	 -5.09398	 -13.5539	 -50.0647	 0	 71.7505	 119.311	 166.307	 
0.382	 -2.62351	 -4.78351	 -18.3143	 -3.13433	 -6.66185	 -26.2203	 -3.64957	 -8.5614	 -34.2964	 -4.23772	 -10.6709	 -42.3153	 -5.09399	 -13.5539	 -50.0647	 0	 71.76	 119.327	 166.327	 
0.384	 -2.62357	 -4.78374	 -18.3141	 -3.13437	 -6.66203	 -26.2201	 -3.64958	 -8.5615	 -34.2963	 -4.23794	 -10.6716	 -42.315	 -5.09399	 -13.5539	 -50.0647	 0	 71.7694	 119.342	 166.347	 
0.386	 -2.62363	 -4.78396	 -18.314	 -3.13441	 -6.6622	 -26.22	 -3.6496	 -8.56161	 -34.2962	 -4.23817	 -10.6723	 -42.3147	 -5.09399	 -13.5539	 -50.0647	 0	 71.7785	 119.356	 166.366	 
0.388	 -2.6237	 -4.78419	 -18.3138	 -3.13445	 -6.66237	 -26.2199	 -3.64962	 -8.56172	 -34.2961	 -4.2384	 -10.673	 -42.3144	 -5.09399	 -13.5539	 -50.0647	 0	 71.7873	 119.371	 166.385	 
0.39	 -2.62376	 -4.78442	 -18.3136	 -3.1345	 -6.66254	 -26.2198	 -3.64964	 -8.56182	 -34.296	 -4.23863	 -10.6737	 -42.3141	 -5.09399	 -13.5539	 -50.0647	 0	 71.796	 119.385	 166.404	 
0.392	 -2.62382	 -4.78465	 -18.3135	 -3.13454	 -6.66272	 -26.2196	 -3.64966	 -8.56193	 -34.2959	 -4.23886	 -10.6744	 -42.3139	 -5.09399	 -13.5539	 -50.0647	 0	 71.8044	 119.398	 166.422	 
0.394	 -2.62389	 -4.78489	 -18.3133	 -3.13458	 -6.66289	 -26.2195	 -3.64968	 -8.56205	 -34.2957	 -4.23909	 -10.6751	 -42.3136	 -5.09399	 -13.5539	 -50.0647	 0	 71.8126	 119.412	 166.439	 
0.396	 -2.62395	 -4.78512	 -18.3132	 -3.13462	 -6.66307	 -26.2194	 -3.6497	 -8.56216	 -34.2956	 -4.23932	 -10.6758	 -42.3133	 -5.09399	 -13.5539	 -50.0647	 0	 71.8206	 119.425	 166.457	 
0.398	 -2.62401	 -4.78535	 -18.313	 -3.13467	 -6.66324	 -26.2192	 -3.64972	 -8.56227	 -34.2955	 -4.23955	 -10.6765	 -42.313	 -5.09399	 -13.5539	 -50.0647	 0	 71.8284	 119.437	 166.473	 
0.4	 -2.62408	 -4.78559	 -18.3129	 -3.13471	 -6.66342	 -26.2191	 -3.64974	 -8.56239	 -34.2954	 -4.23978	 -10.6772	 -42.3127	 -5.09399	 -13.5539	 -50.0647	 0	 71.836	 119.449	 166.489	 
0.402	 -2.62414	 -4.78582	 -18.3127	 -3.13475	 -6.6636	 -26.219	 -3.64976	 -8.5625	 -34.2953	 -4.24001	 -10.6779	 -42.3124	 -5.09399	 -13.5539	 -50.0647	 0	 71.8433	 119.461	 166.505	 
0.404	 -2.62421	 -4.78606	 -18.3126	 -3.1348	 -6.66378	 -26.2188	 -3.64978	 -8.56262	 -34.2952	 -4.24024	 -10.6786	 -42.3122	 -5.09399	 -13.5539	 -50.0647	 0	 71.8505	 119.473	 166.52	 
0.406	 -2.62427	 -4.7863	 -18.3124	 -3.13484	 -6.66395	 -26.2187	 -3.6498	 -8.56274	 -34.295	 -4.24047	 -10.6793	 -42.3119	 -5.09399	 -13.5539	 -50.0647	 0	 71.8574	 119.484	 166.535	 
0.408	 -2.62434	 -4.78653	 -18.3122	 -3.13489	 -6.66413	 -26.2186	 -3.64982	 -8.56285	 -34.2949	 -4.2407	 -10.6799	 -42.3116	 -5.09399	 -13.5539	 -50.0647	 0	 71.8641	 119.494	 166.55	 
0.41	 -2.62441	 -4.78677	 -18.3121	 -3.13493	 -6.66431	 -26.2184	 -3.64984	 -8.56297	 -34.2948	 -4.24093	 -10.6806	 -42.3113	 -5.09399	 -13.5539	 -50.0647	 0	 71.8707	 119.505	 166.564	 
0.412	 -2.62447	 -4.78701	 -18.3119	 -3.13497	 -6.66449	 -26.2183	 -3.64987	 -8.5631	 -34.2947	 -4.24116	 -10.6813	 -42.311	 -5.09399	 -13.5539	 -50.0647	 0	 71.877	 119.515	 166.577	 
0.414	 -2.62454	 -4.78725	 -18.3118	 -3.13502	 -6.66467	 -26.2182	 -3.64989	 -8.56322	 -34.2946	 -4.24139	 -10.682	 -42.3107	 -5.09399	 -13.5539	 -50.0647	 0	 71.8831	 119.525	 166.591	 
0.416	 -2.6246	 -4.78749	 -18.3116	 -3.13506	 -6.66485	 -26.218	 -3.64991	 -8.56334	 -34.2945	 -4.24162	 -10.6827	 -42.3104	 -5.09399	 -13.5539	 -50.0647	 0	 71.8891	 119.534	 166.603	 
0.418	 -2.62467	 -4.78773	 -18.3114	 -3.13511	 -6.66503	 -26.2179	 -3.64994	 -8.56347	 -34.2943	 -4.24185	 -10.6834	 -42.3102	 -5.09399	 -13.5539	 -50.0647	 0	 71.8949	 119.544	 166.616	 
0.42	 -2.62474	 -4.78798	 -18.3113	 -3.13515	 -6.66522	 -26.2178	 -3.64996	 -8.56359	 -34.2942	 -4.24208	 -10.6841	 -42.3099	 -5.09399	 -13.5539	 -50.0647	 0	 71.9005	 119.553	 166.628	 
0.422	 -2.6248	 -4.78822	 -18.3111	 -3.1352	 -6.6654	 -26.2176	 -3.64998	 -8.56372	 -34.2941	 -4.24231	 -10.6848	 -42.3096	 -5.09399	 -13.5539	 -50.0647	 0	 71.9059	 119.561	 166.64	 
0.424	 -2.62487	 -4.78846	 -18.311	 -3.13524	 -6.66558	 -26.2175	 -3.65001	 -8.56385	 -34.294	 -4.24254	 -10.6855	 -42.3093	 -5.09399	 -13.5539	 -50.0647	 0	 71.9112	 119.57	 166.651	 
0.426	 -2.62494	 -4.78871	 -18.3108	 -3.13528	 -6.66577	 -26.2174	 -3.65003	 -8.56398	 -34.2939	 -4.24277	 -10.6862	 -42.309	 -5.09399	 -13.5539	 -50.0647	 0	 71.9163	 119.578	 166.662	 
